"account_id","user_id","created_at","is_admin","pending","enabled","became_active_at","time_diff","city","region","country","serial_number","has_photo","device","os","browser","is_gmail","campaign_id","first_user_in_account_id","LANGUAGE","gender","seniority","title","mobile_activation_date","has_phone"
2794191,6183048,"2019-01-01",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183050,"2019-01-01",0,1,0,NULL,"","","","",5,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183051,"2019-01-01",0,1,0,NULL,"","","","",6,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183052,"2019-01-01",0,1,0,NULL,"","","","",7,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183053,"2019-01-01",0,1,0,NULL,"","","","",8,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183054,"2019-01-01",0,1,0,NULL,"","","","",9,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183055,"2019-01-01",0,1,0,NULL,"","","","",10,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183056,"2019-01-01",0,1,0,NULL,"","","","",11,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183057,"2019-01-01",0,1,0,NULL,"","","","",12,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183058,"2019-01-01",0,1,0,NULL,"","","","",13,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183059,"2019-01-01",0,1,0,NULL,"","","","",14,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183060,"2019-01-01",0,1,0,NULL,"","","","",15,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183061,"2019-01-01",0,1,0,NULL,"","","","",16,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183062,"2019-01-01",0,1,0,NULL,"","","","",17,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183063,"2019-01-01",0,1,0,NULL,"","","","",18,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183064,"2019-01-01",0,1,0,NULL,"","","","",19,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183065,"2019-01-01",0,1,0,NULL,"","","","",20,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183066,"2019-01-01",0,1,0,NULL,"","","","",21,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183067,"2019-01-01",0,1,0,NULL,"","","","",22,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183068,"2019-01-01",0,1,0,NULL,"","","","",23,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183069,"2019-01-01",0,1,0,NULL,"","","","",24,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183070,"2019-01-01",0,1,0,NULL,"","","","",25,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183071,"2019-01-01",0,1,0,NULL,"","","","",26,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183072,"2019-01-01",0,1,0,NULL,"","","","",27,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183073,"2019-01-01",0,1,0,NULL,"","","","",28,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183074,"2019-01-01",0,1,0,NULL,"","","","",29,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183075,"2019-01-01",0,1,0,NULL,"","","","",30,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183077,"2019-01-01",0,1,0,NULL,"","","","",31,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183078,"2019-01-01",0,1,0,NULL,"","","","",32,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183079,"2019-01-01",0,1,0,NULL,"","","","",33,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183080,"2019-01-01",0,1,0,NULL,"","","","",34,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183081,"2019-01-01",0,1,0,NULL,"","","","",35,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183082,"2019-01-01",0,1,0,NULL,"","","","",36,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183083,"2019-01-01",0,1,0,NULL,"","","","",37,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183084,"2019-01-01",0,1,0,NULL,"","","","",38,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183085,"2019-01-01",0,1,0,NULL,"","","","",39,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183086,"2019-01-01",0,1,0,NULL,"","","","",40,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183087,"2019-01-01",0,1,0,NULL,"","","","",41,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183088,"2019-01-01",0,1,0,NULL,"","","","",42,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183089,"2019-01-01",0,1,0,NULL,"","","","",43,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183090,"2019-01-01",0,1,0,NULL,"","","","",44,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183091,"2019-01-01",0,1,0,NULL,"","","","",45,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183092,"2019-01-01",0,1,0,NULL,"","","","",46,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183093,"2019-01-01",0,1,0,NULL,"","","","",47,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183094,"2019-01-01",0,1,0,NULL,"","","","",48,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183095,"2019-01-01",0,1,0,NULL,"","","","",49,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183096,"2019-01-01",0,1,0,NULL,"","","","",50,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794191,6183097,"2019-01-01",0,1,0,NULL,"","","","",51,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794192,6183045,"2019-01-01",1,0,1,"2019-01-01",2,"Tampere","Pirkanmaa","FI",1,1,"desktop","linux","chrome",0,4006242,29626725,"",NULL,"none"," ",NULL,1
2794193,6183049,"2019-01-01",1,0,1,"2019-01-01",0,"Windsor","England","GB",1,1,"mobile","ios","generic browser",0,4006243,29848350,"","F","none"," ",NULL,1
2794194,6183098,"2019-01-01",1,0,1,"2019-01-01",0,"Bangor","Wales","GB",1,1,"desktop","windows","chrome",1,4006246,29848364,"","M",NULL,NULL,NULL,1
2794195,6182482,"2019-01-01",1,0,1,"2019-01-01",0,"","","GB",1,1,"mobile","ios","generic browser",0,4006247,29845289,"","M",NULL,NULL,NULL,1
2794196,6183100,"2019-01-01",0,0,1,"2019-01-01",8,"Fremont","California","US",1,1,"desktop","windows","chrome",1,NULL,29848393,"","M",NULL,NULL,NULL,1
2794197,6183102,"2019-01-01",1,0,1,"2019-01-01", 3,"Al Hufuf","Eastern Province","SA",1,1,"desktop","windows","chrome",0,4006248,29848299,"","M",NULL,NULL,NULL,1
2794198,6182881,"2019-01-01",1,0,1,"2019-01-01",1,"Lille","Hauts-de-France","FR",1,1,"mobile","ios","generic browser",1,4006249,29847793,"fr",NULL,NULL,NULL,NULL,1
2794199,6183104,"2019-01-01",1,0,1,"2019-01-01",8,"Wuchuan","Guangdong","CN",1,1,"mobile","ios",NULL,1,4006250,29848432,"","M",NULL,NULL,"2019-01-01",1
2794199,6383332,"2019-01-12",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794199,6383334,"2019-01-12",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,0,NULL,NULL,"",NULL,"none"," ",NULL,1
2794200,6183105,"2019-01-01",1,0,1,"2019-01-01", 1,"Rome","Lazio","IT",1,1,"desktop","windows","chrome",1,4006251,29848446,"","M",NULL,NULL,NULL,1
2794200,6183115,"2019-01-01",1,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794201,6183109,"2019-01-01",1,0,1,"2019-01-01",0,"Reading","England","GB",1,1,"desktop","windows","chrome",0,4006252,29848471,"","F",NULL,NULL,NULL,1
2794202,6183112,"2019-01-01",1,0,1,"2019-01-01",4,"Dubai","Dubai","AE",1,1,"desktop","windows","chrome",1,4006253,29848499,"","F",NULL,NULL,NULL,1
2794203,6183110,"2019-01-01",1,0,1,"2019-01-01", 1,"Sant Cugat del Vallès","Catalonia","ES",1,1,"desktop","mac","chrome",1,4006254,29848492,"es","M",NULL,NULL,NULL,1
2794204,6183114,"2019-01-01",1,0,1,"2019-01-01", 1,"Cologne","North Rhine-Westphalia","DE",1,1,"desktop","windows","opera",1,3769077,27498468,"de",NULL,NULL,NULL,NULL,1
2794205,6183111,"2019-01-01",1,0,1,"2019-01-01",8,"Shanghai","Shanghai","CN",1,1,"desktop","mac","chrome",1,4006255,29848504,"",NULL,NULL,NULL,NULL,1
2794206,6183119,"2019-01-01",1,0,1,"2019-01-01", 8,"Zigong","Sichuan","CN",1,1,"desktop","windows","chrome",0,4006256,29847993,"",NULL,NULL,NULL,NULL,1
2794206,6183125,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183126,"2019-01-01",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183127,"2019-01-01",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183128,"2019-01-01",0,1,0,NULL,"","","","",5,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183129,"2019-01-01",0,1,0,NULL,"","","","",6,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183130,"2019-01-01",0,1,0,NULL,"","","","",7,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183131,"2019-01-01",0,1,0,NULL,"","","","",8,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183132,"2019-01-01",0,1,0,NULL,"","","","",9,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183133,"2019-01-01",0,1,0,NULL,"","","","",10,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183134,"2019-01-01",0,1,0,NULL,"","","","",11,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183135,"2019-01-01",0,1,0,NULL,"","","","",12,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183136,"2019-01-01",0,1,0,NULL,"","","","",13,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183137,"2019-01-01",0,1,0,NULL,"","","","",14,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183138,"2019-01-01",0,1,0,NULL,"","","","",15,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183139,"2019-01-01",0,1,0,NULL,"","","","",16,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183140,"2019-01-01",0,1,0,NULL,"","","","",17,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183141,"2019-01-01",0,1,0,NULL,"","","","",18,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183142,"2019-01-01",0,1,0,NULL,"","","","",19,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183143,"2019-01-01",0,1,0,NULL,"","","","",20,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183144,"2019-01-01",0,1,0,NULL,"","","","",21,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183145,"2019-01-01",0,1,0,NULL,"","","","",22,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183146,"2019-01-01",0,1,0,NULL,"","","","",23,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183147,"2019-01-01",0,1,0,NULL,"","","","",24,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183148,"2019-01-01",0,1,0,NULL,"","","","",25,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183149,"2019-01-01",0,1,0,NULL,"","","","",26,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183150,"2019-01-01",0,1,0,NULL,"","","","",27,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183151,"2019-01-01",0,1,0,NULL,"","","","",28,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183152,"2019-01-01",0,1,0,NULL,"","","","",29,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183153,"2019-01-01",0,1,0,NULL,"","","","",30,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183154,"2019-01-01",0,1,0,NULL,"","","","",31,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183155,"2019-01-01",0,1,0,NULL,"","","","",32,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183156,"2019-01-01",0,1,0,NULL,"","","","",33,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183157,"2019-01-01",0,1,0,NULL,"","","","",34,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183158,"2019-01-01",0,1,0,NULL,"","","","",35,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183159,"2019-01-01",0,1,0,NULL,"","","","",36,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183160,"2019-01-01",0,1,0,NULL,"","","","",37,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183161,"2019-01-01",0,1,0,NULL,"","","","",38,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183162,"2019-01-01",0,1,0,NULL,"","","","",39,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183163,"2019-01-01",0,1,0,NULL,"","","","",40,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183164,"2019-01-01",0,1,0,NULL,"","","","",41,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183165,"2019-01-01",0,1,0,NULL,"","","","",42,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183166,"2019-01-01",0,1,0,NULL,"","","","",43,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183167,"2019-01-01",0,1,0,NULL,"","","","",44,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183168,"2019-01-01",0,1,0,NULL,"","","","",45,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183170,"2019-01-01",0,1,0,NULL,"","","","",46,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183171,"2019-01-01",0,1,0,NULL,"","","","",47,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183172,"2019-01-01",0,1,0,NULL,"","","","",48,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183173,"2019-01-01",0,1,0,NULL,"","","","",49,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183174,"2019-01-01",0,1,0,NULL,"","","","",50,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794206,6183175,"2019-01-01",0,1,0,NULL,"","","","",51,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794207,6183116,"2019-01-01",1,0,1,"2019-01-01",1,"Tel Aviv","Tel Aviv","IL",1,1,"desktop","windows","chrome",1,4006258,29848530,"","M",NULL,NULL,NULL,1
2794208,6183179,"2019-01-01",1,0,1,"2019-01-01",-6,"Baton Rouge","Louisiana","US",1,1,"mobile","ios",NULL,1,4006259,29842274,"","F",NULL,NULL,"2019-01-02",1
2794209,6183176,"2019-01-01",1,0,1,"2019-01-01",-8,"Riyadh","Ar Riyāḑ","SA",1,1,"desktop","windows","chrome",1,4006260,27125233,"","F",NULL,NULL,NULL,1
2794210,6183121,"2019-01-01",1,0,1,"2019-01-01", 7,"","","VN",1,1,"desktop","windows","chrome",1,4006262,29848574,"","M","none",NULL,NULL,1
2794211,6183181,"2019-01-01",1,0,1,"2019-01-01",10.5,"Adelaide","South Australia","AU",1,1,"desktop","mac","chrome",1,4006261,29848614,"","F",NULL,NULL,NULL,1
2794212,6183169,"2019-01-01",1,0,1,"2019-01-01",1,"Arnhem","Provincie Gelderland","NL",1,1,"desktop","mac","safari",0,4006263,29848596,"","F",NULL,NULL,NULL,1
2794213,6183184,"2019-01-01",1,0,1,"2019-01-01", 8,"Zigong","Sichuan","CN",1,1,"desktop","windows","chrome",0,4006264,29847993,"",NULL,NULL,NULL,NULL,1
2794213,6183190,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183191,"2019-01-01",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183192,"2019-01-01",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183193,"2019-01-01",0,1,0,NULL,"","","","",5,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183194,"2019-01-01",0,1,0,NULL,"","","","",6,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183195,"2019-01-01",0,1,0,NULL,"","","","",7,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183196,"2019-01-01",0,1,0,NULL,"","","","",8,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183197,"2019-01-01",0,1,0,NULL,"","","","",9,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183198,"2019-01-01",0,1,0,NULL,"","","","",10,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183199,"2019-01-01",0,1,0,NULL,"","","","",11,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183200,"2019-01-01",0,1,0,NULL,"","","","",12,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183201,"2019-01-01",0,1,0,NULL,"","","","",13,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183202,"2019-01-01",0,1,0,NULL,"","","","",14,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183203,"2019-01-01",0,1,0,NULL,"","","","",15,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183204,"2019-01-01",0,1,0,NULL,"","","","",16,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183205,"2019-01-01",0,1,0,NULL,"","","","",17,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183206,"2019-01-01",0,1,0,NULL,"","","","",18,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183207,"2019-01-01",0,1,0,NULL,"","","","",19,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183208,"2019-01-01",0,1,0,NULL,"","","","",20,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183209,"2019-01-01",0,1,0,NULL,"","","","",21,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183210,"2019-01-01",0,1,0,NULL,"","","","",22,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183211,"2019-01-01",0,1,0,NULL,"","","","",23,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183212,"2019-01-01",0,1,0,NULL,"","","","",24,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183213,"2019-01-01",0,1,0,NULL,"","","","",25,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183214,"2019-01-01",0,1,0,NULL,"","","","",26,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183215,"2019-01-01",0,1,0,NULL,"","","","",27,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183216,"2019-01-01",0,1,0,NULL,"","","","",28,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183217,"2019-01-01",0,1,0,NULL,"","","","",29,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183218,"2019-01-01",0,1,0,NULL,"","","","",30,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183219,"2019-01-01",0,1,0,NULL,"","","","",31,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183220,"2019-01-01",0,1,0,NULL,"","","","",32,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183221,"2019-01-01",0,1,0,NULL,"","","","",33,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183222,"2019-01-01",0,1,0,NULL,"","","","",34,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183223,"2019-01-01",0,1,0,NULL,"","","","",35,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183224,"2019-01-01",0,1,0,NULL,"","","","",36,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183225,"2019-01-01",0,1,0,NULL,"","","","",37,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183226,"2019-01-01",0,1,0,NULL,"","","","",38,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183227,"2019-01-01",0,1,0,NULL,"","","","",39,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183228,"2019-01-01",0,1,0,NULL,"","","","",40,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183230,"2019-01-01",0,1,0,NULL,"","","","",41,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183231,"2019-01-01",0,1,0,NULL,"","","","",42,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183232,"2019-01-01",0,1,0,NULL,"","","","",43,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183233,"2019-01-01",0,1,0,NULL,"","","","",44,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183234,"2019-01-01",0,1,0,NULL,"","","","",45,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183235,"2019-01-01",0,1,0,NULL,"","","","",46,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183236,"2019-01-01",0,1,0,NULL,"","","","",47,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183237,"2019-01-01",0,1,0,NULL,"","","","",48,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183238,"2019-01-01",0,1,0,NULL,"","","","",49,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183239,"2019-01-01",0,1,0,NULL,"","","","",50,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794213,6183240,"2019-01-01",0,1,0,NULL,"","","","",51,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794214,6183183,"2019-01-01",1,0,1,"2019-01-01",0,"Stokenchurch","Oxfordshire","GB",1,1,"mobile","ios",NULL,1,4006265,29847398,"","M",NULL,NULL,"2019-01-01",1
2794215,6183185,"2019-01-01",1,0,1,"2019-01-01",0,"Davyhulme","Lancashire","GB",1,1,"desktop","windows","chrome",1,4006266,29848408,"","M",NULL,NULL,"2019-01-01",1
